Time (s), Geiger Counts (counts/sample)
1.000,0
2.000,2
3.000,1
4.000,1
5.000,0
6.000,0
7.000,1
8.000,0
9.000,0
10.000,1
11.000,0
12.000,0
13.000,1
14.000,0
15.000,0
16.000,0
17.000,0
18.000,0
19.000,2
20.000,0
21.000,0
22.000,0
23.000,1
24.000,0
25.000,0
26.000,1
27.000,0
28.000,0
29.000,0
30.000,0
